"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000161647",60.758916536074,-0.192996354777514,0.220002934565859,-0.877244456572189,0.380353873873725,0.486698994897425,"MPP3","4356","membrane palmitoylated protein 3"
"ENSG00000167968",6.27813463604926,0.446386880960045,0.50886346268375,0.877223290125404,0.380365368230988,0.486698994897425,"DNASE1L2","1775","deoxyribonuclease 1 like 2"
"ENSG00000156860",1429.76269023273,0.0525671572679704,0.0599369178640339,0.877041381861148,0.380464161610851,0.486782233022326,"FBRS","64319","fibrosin"
"ENSG00000141026",160.26843715231,-0.128131435207154,0.146171540141367,-0.876582644495872,0.380713369351757,0.487054796547556,"MED9","55090","mediator complex subunit 9"
"ENSG00000102984",37.6767084495068,-0.237055325778006,0.270449031266848,-0.876524958021045,0.380744714456459,0.487054796547556,"ZNF821","55565","zinc finger protein 821"
"ENSG00000121764",0.81305183323311,0.417460688347144,0.476360460886721,0.8763546150956,0.380837282956465,0.48713001872621,"HCRTR1","3061","hypocretin receptor 1"
"ENSG00000172530",208.277493401057,-0.108086394379982,0.123535594563173,-0.874941305477022,0.381605842801811,0.488069813306891,"BANP","54971","BTG3 associated nuclear protein"
"ENSG00000014257",23.8676943143902,-0.298349514317961,0.34122170322508,-0.874356793539478,0.381923979248479,0.488433405603918,"ACPP","55","acid phosphatase, prostate"
"ENSG00000119041",458.64281247251,-0.0837902490925539,0.0958433038248265,-0.874242077941074,0.381986435410533,0.488469979052275,"GTF3C3","9330","general transcription factor IIIC subunit 3"
"ENSG00000172458",50.5593626745688,-0.208064246906194,0.238049204844359,-0.874038823369441,0.382097111422709,0.488547209658959,"IL17D","53342","interleukin 17D"
"ENSG00000168209",143.426569518713,-0.405145122438335,0.463549171381576,-0.874006788170557,0.382114556996721,0.488547209658959,"DDIT4","54541","DNA damage inducible transcript 4"
"ENSG00000054690",5.93123010492333,0.451393824914288,0.516863657358211,0.873332490083455,0.382481876335483,0.488973507301021,"PLEKHH1","57475","pleckstrin homology, MyTH4 and FERM domain containing H1"
"ENSG00000132002",1752.00614922895,-0.0530604824170945,0.0608410511059517,-0.872116464994865,0.383144844731036,0.489777660369896,"DNAJB1","3337","DnaJ heat shock protein family (Hsp40) member B1"
"ENSG00000197256",3052.98606775156,0.0396544890733585,0.0454789203035167,0.871931189410674,0.383245917448264,0.489859708662697,"KANK2","25959","KN motif and ankyrin repeat domains 2"
"ENSG00000121769",45.044436928412,-0.224451352697321,0.257435440764943,-0.871874331018243,0.383276938475395,0.489859708662697,"FABP3","2170","fatty acid binding protein 3"
"ENSG00000153827",5462.10812749577,0.0350477660107573,0.0402030063547672,0.871769780137386,0.383333983773169,0.48988921816773,"TRIP12","9320","thyroid hormone receptor interactor 12"
"ENSG00000158769",15.5578691665604,0.350210154621399,0.401868198971826,0.871455257015623,0.383505625968034,0.490065160836212,"F11R","50848","F11 receptor"
"ENSG00000133812",972.520736716216,0.0613368170342051,0.0704131470949343,0.871098929174518,0.383700138767647,0.490228468212198,"SBF2","81846","SET binding factor 2"
"ENSG00000142675",2.36779126673234,-0.494180343429385,0.56730828210662,-0.871096648887825,0.383701383728574,0.490228468212198,"CNKSR1","10256","connector enhancer of kinase suppressor of Ras 1"
"ENSG00000170469",24.7824953253266,-0.280390408054395,0.321910552429887,-0.871019623115539,0.383743438698908,0.490238784212269,"SPATA24","202051","spermatogenesis associated 24"
"ENSG00000125510",17.3781708623976,-0.338858827295033,0.389122223353555,-0.87082877039163,0.383847653714275,0.490328501871423,"OPRL1","4987","opioid related nociceptin receptor 1"
"ENSG00000079215",6.45389022946352,-0.445672931671913,0.511817925710727,-0.870764600620499,0.383882697470507,0.490329851828863,"SLC1A3","6507","solute carrier family 1 member 3"
"ENSG00000070731",3.61231520071394,0.486703899874748,0.559098016221418,0.870516234638185,0.384018351083281,0.490459698218705,"ST6GALNAC2","10610","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
"ENSG00000182149",1453.09095926731,0.0485943255417987,0.055843468763527,0.870188163768527,0.38419758322057,0.490645174216444,"IST1","9798","IST1, ESCRT-III associated factor"
"ENSG00000259803",15.3206540347313,0.344041362950148,0.39559278504096,0.869685636239614,0.384472223993131,0.490909435743429,"SLC22A31","146429","solute carrier family 22 member 31"
"ENSG00000156050",88.0725256153161,0.15982654439265,0.183775208907644,0.869685009978527,0.384472566331532,0.490909435743429,"FAM161B","145483","family with sequence similarity 161 member B"
"ENSG00000141258",442.049993541895,-0.0777621741726035,0.0894657688810591,-0.869183545228175,0.384746746099783,0.49121604477713,"SGSM2","9905","small G protein signaling modulator 2"
"ENSG00000186187",433.844189411976,0.0788321798940377,0.090708287371332,0.869073622472034,0.384806863198277,0.491249324428064,"ZNRF1","84937","zinc and ring finger 1"
"ENSG00000085274",215.487354861005,-0.105361285587822,0.121339099538489,-0.86832097805705,0.385218641060107,0.491731493060889,"MYNN","55892","myoneurin"
"ENSG00000197385",3.75959652483861,-0.479475551080261,0.552395167603223,-0.867993746506959,0.385397756061957,0.491916608573463,"ZNF860","344787","zinc finger protein 860"
"ENSG00000140463",268.837107450153,0.0985950315871635,0.113675030036988,0.867341152714739,0.385755114788364,0.492329179144703,"BBS4","585","Bardet-Biedl syndrome 4"
"ENSG00000137507",329.392698571351,0.101015779842635,0.116519695278072,0.866941675410008,0.385973967397178,0.492561346931174,"LRRC32","2615","leucine rich repeat containing 32"
"ENSG00000271383",103.505977386162,0.152729741905763,0.17618234685593,0.86688447867399,0.386005308685371,0.492561346931174,"LOC100996717","100996717","notch homolog 2 N-terminal-like protein"
"ENSG00000204086",1.72736688932627,0.484728725442006,0.559408897090046,0.866501637645532,0.386215128691816,0.492778702548476,"RPA4","29935","replication protein A4"
"ENSG00000138111",22.2800617346721,-0.290049490263025,0.334756546056802,-0.866449046865863,0.386243957054008,0.492778702548476,"MFSD13A","79847","major facilitator superfamily domain containing 13A"
"ENSG00000083635",182.274280690875,-0.115686435243257,0.133652564584306,-0.865575872809266,0.386722791427788,0.493327999414351,"NUFIP1","26747","NUFIP1, FMR1 interacting protein 1"
"ENSG00000270647",1989.26769489311,-0.0493054738872566,0.0569663178654248,-0.865519762111606,0.386753573997725,0.493327999414351,"TAF15","8148","TATA-box binding protein associated factor 15"
"ENSG00000148158",883.504952522049,-0.0646961194987917,0.0747519880310662,-0.865476908412182,0.386777084728338,0.493327999414351,"SNX30","401548","sorting nexin family member 30"
"ENSG00000163382",423.690264490997,-0.0788765205102484,0.0911876075485471,-0.864991665323116,0.387043363410924,0.493601970216659,"NAXE","128240","NAD(P)HX epimerase"
"ENSG00000140459",2.03142276016501,0.488614525549146,0.564897889977401,0.864960790646063,0.387060309770643,0.493601970216659,"CYP11A1","1583","cytochrome P450 family 11 subfamily A member 1"
"ENSG00000185013",1.21621223846944,-0.455622092593634,0.527401288451666,-0.86390022658314,0.387642702354945,0.494266778056637,"NT5C1B","93034","5'-nucleotidase, cytosolic IB"
"ENSG00000176358",0.752189667590751,0.417273920184706,0.483019274592818,0.863886685549899,0.387650141658754,0.494266778056637,"TAC4","255061","tachykinin 4 (hemokinin)"
"ENSG00000144029",581.759110841776,-0.0739202761718602,0.0855735938665051,-0.863821102186919,0.38768617371246,0.494269037482296,"MRPS5","64969","mitochondrial ribosomal protein S5"
"ENSG00000187554",2.81625425105927,-0.488982867140888,0.566272161311708,-0.863512106984408,0.387855965752669,0.494441814784285,"TLR5","7100","toll like receptor 5"
"ENSG00000072518",669.033662776118,0.0676777050866822,0.0784495749969547,0.862690525593152,0.388307642926763,0.494946672249961,"MARK2","2011","microtubule affinity regulating kinase 2"
"ENSG00000105131",1.11906582150286,-0.456639321492975,0.529334430767155,-0.862666954860986,0.388320606030173,0.494946672249961,"EPHX3","79852","epoxide hydrolase 3"
"ENSG00000147124",145.22229583491,-0.130069725923468,0.150847416791401,-0.862260214262303,0.388544341084991,0.495188092653107,"ZNF41","7592","zinc finger protein 41"
"ENSG00000104412",339.390488359165,-0.0862982641458564,0.100130330489625,-0.861859375914052,0.388764906281056,0.495425430873314,"EMC2","9694","ER membrane protein complex subunit 2"
"ENSG00000173451",80.0457067169905,0.16568824092088,0.192342189777525,0.861424324598392,0.389004383740516,0.495677472592025,"THAP2","83591","THAP domain containing 2"
"ENSG00000182218",41.8631964341124,-0.223688420415201,0.259687539811789,-0.861375253419247,0.389031400995322,0.495677472592025,"HHIPL1","84439","HHIP like 1"
"ENSG00000196636",74.3801319146611,-0.185717957527314,0.215797185801681,-0.860613435886003,0.389450983457726,0.496134801325609,"SDHAF3","57001","succinate dehydrogenase complex assembly factor 3"
"ENSG00000109046",955.194217963236,-0.0605260835849213,0.0703302073097394,-0.860598680142659,0.389459113122099,0.496134801325609,"WSB1","26118","WD repeat and SOCS box containing 1"
"ENSG00000104808",2.68608166337619,-0.488019927310571,0.567126837599319,-0.860512842905457,0.389506407122701,0.496151239233552,"DHDH","27294","dihydrodiol dehydrogenase"
"ENSG00000167779",1261.77985867521,0.0509768678076521,0.0592570813211414,0.860266261366891,0.389642286326003,0.496280503648384,"IGFBP6","3489","insulin like growth factor binding protein 6"
"ENSG00000213928",6.68991130983786,0.437925952858123,0.509171762892456,0.860075096015524,0.389747648176012,0.496339927462114,"IRF9","10379","interferon regulatory factor 9"
"ENSG00000185499",35.3585153869688,-0.245273155324647,0.285182517419147,-0.86005677186781,0.389757748542198,0.496339927462114,"MUC1","4582","mucin 1, cell surface associated"
"ENSG00000167377",21.9778195967298,-0.293087853272509,0.340823524794263,-0.859940209377949,0.389822002123872,0.496377936861528,"ZNF23","7571","zinc finger protein 23"
"ENSG00000177791",2.03794163492347,-0.483567640869542,0.563042629028798,-0.858847298478369,0.390424768561602,0.497101591742849,"MYOZ1","58529","myozenin 1"
"ENSG00000163872",1030.65645641419,-0.0560803394896631,0.0653031728847525,-0.858768984910337,0.390467982098738,0.497112740711128,"YEATS2","55689","YEATS domain containing 2"
"ENSG00000119396",1895.07686735655,-0.0440184864736276,0.051268222422023,-0.858592016537691,0.39056564420023,0.497193201171509,"RAB14","51552","RAB14, member RAS oncogene family"
"ENSG00000145494",667.968172472541,0.068255443753712,0.0795070863291018,0.858482519044703,0.39062607912612,0.497226261121628,"NDUFS6","4726","NADH:ubiquinone oxidoreductase subunit S6"
"ENSG00000121058",277.156919791484,-0.0949675976573231,0.110633026252596,-0.858401879385402,0.390670590187203,0.49723904760748,"COIL","8161","coilin"
"ENSG00000280221",1.64820061307404,0.473400101678621,0.55155364581022,0.858302914457589,0.390725220546071,0.497264710375632,NA,NA,NA
"ENSG00000182870",11.5889799008206,0.365203401908776,0.425566574431833,0.858158097581683,0.390805170340327,0.497322589088815,"GALNT9","50614","polypeptide N-acetylgalactosaminyltransferase 9"
"ENSG00000185019",148.592165530394,-0.123990999549047,0.144537516504945,-0.857846478528673,0.390977241161142,0.497497676682995,"UBOX5","22888","U-box domain containing 5"
"ENSG00000124772",1.51525839999943,-0.46726108261909,0.545214032486049,-0.857023214330138,0.391432055163787,0.498032477277357,"CPNE5","57699","copine 5"
"ENSG00000148737",281.800335894634,-0.0925199291146191,0.107990482486665,-0.856741510771969,0.391587756593411,0.498186645888284,"TCF7L2","6934","transcription factor 7 like 2"
"ENSG00000129514",4.40316054115957,0.466911124270586,0.545560646008842,0.855837252350161,0.392087806581774,0.498778836571313,"FOXA1","3169","forkhead box A1"
"ENSG00000116871",4600.82740934897,0.0369287916632791,0.0432188219233149,0.854460858021616,0.392849688229948,0.499703972147193,"MAP7D1","55700","MAP7 domain containing 1"
"ENSG00000226784",2.60378592682318,-0.48425979169307,0.566949223609856,-0.854150198160094,0.393021773188411,0.499878790601181,"PGAM4","441531","phosphoglycerate mutase family member 4"
"ENSG00000147421",189.775904176835,0.11050389057901,0.129429110061414,0.853779265936206,0.393227304856562,0.500016485995758,"HMBOX1","79618","homeobox containing 1"
"ENSG00000106049",509.789287182839,0.0705399345451283,0.0826214275786651,0.853772884497379,0.393230841349171,0.500016485995758,"HIBADH","11112","3-hydroxyisobutyrate dehydrogenase"
"ENSG00000120725",701.63640782092,-0.0646174394923742,0.0756860919229471,-0.853755793840678,0.393240312816085,0.500016485995758,"SIL1","64374","SIL1 nucleotide exchange factor"
"ENSG00000167105",21.8306908167846,0.29627386840728,0.347058875579027,0.853670340264262,0.393287672386004,0.500016485995758,"TMEM92","162461","transmembrane protein 92"
"ENSG00000197093",118.840130722258,0.137034749541057,0.160529512323842,0.853642097065686,0.39330332592222,0.500016485995758,"GAL3ST4","79690","galactose-3-O-sulfotransferase 4"
"ENSG00000128271",1.62269745735861,0.471908279791944,0.552974886822337,0.853399116375356,0.39343801135207,0.50014364171084,"ADORA2A","135","adenosine A2a receptor"
"ENSG00000197714",22.2055152384656,0.292956880272268,0.343827882627036,0.85204515129464,0.394189032470036,0.501054200127332,"ZNF460","10794","zinc finger protein 460"
"ENSG00000149781",16.5409971564377,0.3204994194936,0.376335652669963,0.851631827119686,0.394418469004248,0.501295740032281,"FERMT3","83706","fermitin family member 3"
"ENSG00000117560",0.831193958895218,0.418378014280437,0.491297553430084,0.851577646498449,0.394448550692899,0.501295740032281,"FASLG","356","Fas ligand"
"ENSG00000163312",131.418143125734,0.132768218990785,0.155951691799096,0.851341960187405,0.394579422527012,0.501417892081142,"HELQ","113510","helicase, POLQ-like"
"ENSG00000175463",5.61484869684203,0.442967271174833,0.520498227079013,0.851044726243784,0.394744507959124,0.501583496241525,"TBC1D10C","374403","TBC1 domain family member 10C"
"ENSG00000180815",2.11371849671803,0.480953722087781,0.566324810493353,0.849254196842971,0.395739861674265,0.50280396163581,"MAP3K15","389840","mitogen-activated protein kinase kinase kinase 15"
"ENSG00000101474",2572.36181705386,-0.0392640554942547,0.0462421015977426,-0.849097556936544,0.395827009724007,0.502870400606573,"APMAP","57136","adipocyte plasma membrane associated protein"
"ENSG00000092201",1975.36877199148,-0.0424002984952514,0.0499461077585716,-0.848920974987782,0.395925266611273,0.502950939632019,"SUPT16H","11198","SPT16 homolog, facilitates chromatin remodeling subunit"
"ENSG00000102230",2.9096936392003,0.480970502452959,0.566926374106868,0.84838265499762,0.396224899150018,0.503222897082547,"PCYT1B","9468","phosphate cytidylyltransferase 1, choline, beta"
"ENSG00000183423",0.77143390270461,0.402634187817477,0.474609498337086,0.848348356339701,0.396243994652924,0.503222897082547,"LRIT3","345193","leucine rich repeat, Ig-like and transmembrane domains 3"
"ENSG00000125508",0.77143390270461,0.402634187817477,0.474609498337086,0.848348356339701,0.396243994652924,0.503222897082547,"SRMS","6725","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites"
"ENSG00000179965",167.619836446059,0.115292997827664,0.136002835694198,0.847724955433278,0.396591164932658,0.503619464526314,"ZNF771","51333","zinc finger protein 771"
"ENSG00000144191",1.35242410535882,0.459072388888033,0.541715559346188,0.847441763426734,0.396748934416828,0.503650239085629,"CNGA3","1261","cyclic nucleotide gated channel alpha 3"
"ENSG00000176165",1.35242410535882,0.459072388888033,0.541715559346188,0.847441763426734,0.396748934416828,0.503650239085629,"FOXG1","2290","forkhead box G1"
"ENSG00000154258",1.35242410535882,0.459072388888033,0.541715559346188,0.847441763426734,0.396748934416828,0.503650239085629,"ABCA9","10350","ATP binding cassette subfamily A member 9"
"ENSG00000176809",57.9127100430634,-0.192374114507344,0.227021102441592,-0.847384284713522,0.396780961084,0.503650239085629,"LRRC37A3","374819","leucine rich repeat containing 37 member A3"
"ENSG00000118600",162.038810960421,0.125332312549665,0.147907745074991,0.847368151587466,0.396789950609777,0.503650239085629,"TMEM5","10329","transmembrane protein 5"
"ENSG00000172361",4.50806428049711,0.461175819836112,0.544733167667352,0.846608664956004,0.397213282583376,0.504143224054752,"CFAP53","220136","cilia and flagella associated protein 53"
"ENSG00000143294",918.794062692258,-0.0565289093433075,0.0668682741859809,-0.845377124375657,0.39790031248037,0.504970778338696,"PRCC","5546","papillary renal cell carcinoma (translocation-associated)"
"ENSG00000103510",213.345709237084,-0.103363096127009,0.122313731920078,-0.84506534552105,0.398074355640529,0.505147218649478,"KAT8","84148","lysine acetyltransferase 8"
"ENSG00000164897",478.000955968113,0.0775619810861563,0.0918799849803778,0.844166236016697,0.398576519035435,0.505739968348656,"TMUB1","83590","transmembrane and ubiquitin like domain containing 1"
"ENSG00000182853",1.33317987024496,0.458045108824837,0.542727164841401,0.843969380008259,0.398686516350223,0.505835051568434,"VMO1","284013","vitelline membrane outer layer 1 homolog"
"ENSG00000187242",1.19425353780212,0.439309241500744,0.520755984847482,0.843599025807467,0.398893508858835,0.506053170269645,"KRT12","3859","keratin 12"
"ENSG00000121350",181.118632296538,0.114241686101125,0.135445854472482,0.843449115117329,0.398977312959149,0.506114982331983,"PYROXD1","79912","pyridine nucleotide-disulphide oxidoreductase domain 1"
"ENSG00000089505",29.5019834412064,0.262425242417765,0.311254003275778,0.843122464790438,0.399159955962525,0.506302152687827,"CMTM1","113540","CKLF like MARVEL transmembrane domain containing 1"
"ENSG00000172824",9.48240470054042,0.386309883568055,0.458399150627103,0.842736909611575,0.399375599711413,0.506522909611287,"CES4A","283848","carboxylesterase 4A"
"ENSG00000136935",395.985410745606,-0.0823469896873054,0.0977203917465284,-0.84267969269813,0.399407607509111,0.506522909611287,"GOLGA1","2800","golgin A1"
"ENSG00000101019",538.668118642344,0.0736070069377279,0.0873633053703273,0.842539171631758,0.399486223154915,0.506522909611287,"UQCC1","55245","ubiquinol-cytochrome c reductase complex assembly factor 1"
"ENSG00000149480",1837.44246293533,-0.0467043526613011,0.0554360744220478,-0.842490258342067,0.39951359027394,0.506522909611287,"MTA2","9219","metastasis associated 1 family member 2"
"ENSG00000101342",2.92108566797468,-0.477959788730992,0.567345904902965,-0.842448644822314,0.399536874039659,0.506522909611287,"TLDC2","140711","TBC/LysM-associated domain containing 2"
"ENSG00000164494",300.175052141125,0.0883104454792854,0.104827639548654,0.842434742015706,0.399544653176436,0.506522909611287,"PDSS2","57107","prenyl (decaprenyl) diphosphate synthase, subunit 2"
"ENSG00000165264",491.391402825655,0.0730875619254442,0.0868739488976556,0.841305855815846,0.400176610959882,0.507279497963116,"NDUFB6","4712","NADH:ubiquinone oxidoreductase subunit B6"
"ENSG00000179292",2.83652441784952,0.475525161310655,0.565506864990042,0.840883092230946,0.400413431303512,0.507535105729728,"TMEM151A","256472","transmembrane protein 151A"
"ENSG00000103035",848.167410917391,-0.0576904583004932,0.0686169296308448,-0.84076129041134,0.400481676903498,0.507577014204232,"PSMD7","5713","proteasome 26S subunit, non-ATPase 7"
"ENSG00000085377",725.338464407472,0.0628707738400479,0.0748112776295033,0.840391660618474,0.400688823385394,0.507767726060011,"PREP","5550","prolyl endopeptidase"
"ENSG00000148935",6.81961815465318,0.421233336557836,0.501249148170027,0.840367186848468,0.400702541151537,0.507767726060011,"GAS2","2620","growth arrest specific 2"
"ENSG00000101413",296.085774653275,0.0924497447297481,0.110065381188593,0.839952978233353,0.400934751564081,0.508017359987265,"RPRD1B","58490","regulation of nuclear pre-mRNA domain containing 1B"
"ENSG00000157315",6.69954670936388,-0.435019636168903,0.517954260275999,-0.839880409395796,0.400975442860239,0.508024300882117,"TMED6","146456","transmembrane p24 trafficking protein 6"
"ENSG00000051620",637.82773113043,0.0643838374276959,0.0766994532061518,0.839430201081693,0.401227942172485,0.508299571630001,"HEBP2","23593","heme binding protein 2"
"ENSG00000140678",4.35841315033029,0.457614365539473,0.545447730760475,0.838970151918053,0.401486059318936,0.508581910421836,"ITGAX","3687","integrin subunit alpha X"
"ENSG00000163617",24.7492111157599,0.289802371631189,0.345712684401117,0.838275205705042,0.401876157749715,0.509016100023313,"CCDC191","57577","coiled-coil domain containing 191"
"ENSG00000171853",665.375725218976,-0.0658556206163861,0.078569395215633,-0.838184135637623,0.401927295518469,0.509016100023313,"TRAPPC12","51112","trafficking protein particle complex 12"
"ENSG00000103145",264.735415071039,-0.10801939863112,0.12887513057309,-0.838171012132228,0.401934664966077,0.509016100023313,"HCFC1R1","54985","host cell factor C1 regulator 1"
"ENSG00000147437",18.8658947816588,0.317278448665706,0.378946541962935,0.83726439888384,0.40244396592247,0.509578840657337,"GNRH1","2796","gonadotropin releasing hormone 1"
"ENSG00000188375",9.98597563055719,0.377550397061923,0.450938759873371,0.837254258578136,0.402449664549089,0.509578840657337,"H3F3C","440093","H3 histone family member 3C"
"ENSG00000090432",618.828771755567,0.072261692214686,0.0863154638176412,0.837181300066387,0.402490667038805,0.509586033643602,"MUL1","79594","mitochondrial E3 ubiquitin protein ligase 1"
"ENSG00000167994",64.9529924781792,0.192079927399733,0.229540335006017,0.836802505296936,0.402703588948215,0.50981087028395,"RAB3IL1","5866","RAB3A interacting protein like 1"
"ENSG00000111215",3.46132188682902,0.467638836238964,0.558978289754592,0.836595704717389,0.402819860787977,0.50991332206617,"PRR4","11272","proline rich 4 (lacrimal)"
"ENSG00000117543",251.287003106223,-0.0948959699105735,0.113491197063254,-0.836152691716554,0.403069008729339,0.510183943581169,"DPH5","51611","diphthamide biosynthesis 5"
"ENSG00000104756",1268.54864002235,-0.0529470092098371,0.0633586993290677,-0.835670709318776,0.403340177677928,0.510482388223482,"KCTD9","54793","potassium channel tetramerization domain containing 9"
"ENSG00000169696",280.829905678762,-0.0917764639398251,0.109878138737741,-0.835256812630207,0.403573127994076,0.510732413821977,"ASPSCR1","79058","ASPSCR1, UBX domain containing tether for SLC2A4"
"ENSG00000165105",3.39090935533655,0.466392623507359,0.558554190679843,0.834999774936234,0.403717835102297,0.510870731253473,"RASEF","158158","RAS and EF-hand domain containing"
"ENSG00000005810",1526.46389174288,0.0554483558366054,0.0664154753089352,0.834871023337323,0.403790331367419,0.510917655730377,"MYCBP2","23077","MYC binding protein 2, E3 ubiquitin protein ligase"
"ENSG00000251287",1.63968834093705,-0.45924794916918,0.5502456131746,-0.834623553870032,0.403929696081418,0.51103135434944,"ALG1L2","644974","ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase like 2"
"ENSG00000280852",17.8730489706257,-0.308790075209605,0.369992065131414,-0.834585669019493,0.403951033825536,0.51103135434944,"LOC653653","653653","adaptor related protein complex 1 sigma 2 subunit pseudogene"
"ENSG00000213523",769.637623293456,-0.0622355722628197,0.0745778774053386,-0.834504472748169,0.403996767973362,0.511044399083883,"SRA1","10011","steroid receptor RNA activator 1"
"ENSG00000134317",3.08947328697831,-0.47109853834157,0.564650047465808,-0.834319487717917,0.404100973156969,0.511131399240364,"GRHL1","29841","grainyhead like transcription factor 1"
"ENSG00000174720",415.077645700253,0.0760670206235663,0.0911868210394703,0.834188753993744,0.404174627366174,0.511179744806855,"LARP7","51574","La ribonucleoprotein domain family member 7"
"ENSG00000111605",1230.41790366001,0.0493038526256681,0.0591496886867394,0.833543738273662,0.404538141025161,0.511594649418828,"CPSF6","11052","cleavage and polyadenylation specific factor 6"
"ENSG00000131730",7.09017347313919,0.41503694785386,0.498380093302005,0.832771921334263,0.404973373386233,0.512100171605152,"CKMT2","1160","creatine kinase, mitochondrial 2"
"ENSG00000248333",477.512838582641,0.0722887830521917,0.0868468041048035,0.832371251853508,0.405199423738437,0.512341111855778,"CDK11B","984","cyclin dependent kinase 11B"
"ENSG00000159899",512.331071622386,0.069760673728544,0.0838187548793801,0.832280004981385,0.405250914087082,0.512361312552303,"NPR2","4882","natriuretic peptide receptor 2"
"ENSG00000168872",841.528974371347,-0.0565715032255405,0.0679866080386362,-0.832097744799849,0.405353774691894,0.512446451759547,"DDX19A","55308","DEAD-box helicase 19A"
"ENSG00000151148",1039.24326978468,-0.0590973718426636,0.0710371375860885,-0.831922200849446,0.405452859664457,0.512526803327707,"UBE3B","89910","ubiquitin protein ligase E3B"
"ENSG00000077420",1.17187984238748,0.432877290163452,0.520790804241621,0.831192268830113,0.405865021603768,0.513002861983315,"APBB1IP","54518","amyloid beta precursor protein binding family B member 1 interacting protein"
"ENSG00000178662",4.89658673838807,-0.442666776102826,0.533069031717163,-0.830411728621475,0.406306036615065,0.513515303569474,"CSRNP3","80034","cysteine and serine rich nuclear protein 3"
"ENSG00000166557",2329.80808977342,-0.0394828073851175,0.0475612912558587,-0.830145825367049,0.406456340592563,0.513660268546681,"TMED3","23423","transmembrane p24 trafficking protein 3"
"ENSG00000099937",6.15171460763275,-0.432227150207575,0.520830251232911,-0.829881039329812,0.406606046026665,0.513804451784768,"SERPIND1","3053","serpin family D member 1"
"ENSG00000221986",0.755319127891532,0.390266258372073,0.470598640226774,0.829297462874117,0.406936106190592,0.514086445184909,"MYBPHL","343263","myosin binding protein H like"
"ENSG00000146233",0.755319127891532,0.390266258372073,0.470598640226774,0.829297462874117,0.406936106190592,0.514086445184909,"CYP39A1","51302","cytochrome P450 family 39 subfamily A member 1"
"ENSG00000006747",0.755319127891532,0.390266258372073,0.470598640226774,0.829297462874117,0.406936106190592,0.514086445184909,"SCIN","85477","scinderin"
"ENSG00000125843",250.645856594474,-0.094780553389982,0.114345605329658,-0.828895462284975,0.407163563308352,0.514314926161505,"AP5S1","55317","adaptor related protein complex 5 sigma 1 subunit"
"ENSG00000189144",31.2876517484985,0.245765371637541,0.296513040356707,0.828851814887748,0.407188264130915,0.514314926161505,"ZNF573","126231","zinc finger protein 573"
"ENSG00000105672",10.0651419068094,0.371499120710103,0.44848676925816,0.828339086400695,0.407478493016862,0.514636454412525,"ETV2","2116","ETS variant 2"
"ENSG00000099834",1.5418636651666,-0.459986250124854,0.555486544708429,-0.828078113694541,0.407626263418898,0.514778020163204,"CDHR5","53841","cadherin related family member 5"
"ENSG00000198515",0.734078189262968,-0.383721236243295,0.463787475875865,-0.827364377441705,0.408030564928619,0.515198403660527,"CNGA1","1259","cyclic nucleotide gated channel alpha 1"
"ENSG00000174600",0.734078189262968,-0.383721236243295,0.463787475875865,-0.827364377441705,0.408030564928619,0.515198403660527,"CMKLR1","1240","chemerin chemokine-like receptor 1"
"ENSG00000257594",24.6757929171027,0.268119859550548,0.324120996012984,0.827221509401406,0.408111522341465,0.515255529257051,"GALNT4","8693","polypeptide N-acetylgalactosaminyltransferase 4"
"ENSG00000099840",5.7378106662125,0.436140574577206,0.527381226228681,0.826992985123989,0.408241037496168,0.515373945393526,"IZUMO4","113177","IZUMO family member 4"
"ENSG00000138670",1.1500312767295,-0.433433377238578,0.52458114480756,-0.826246580779378,0.408664229496471,0.515761404766286,"RASGEF1B","153020","RasGEF domain family member 1B"
"ENSG00000112041",0.856859099558405,0.408161674106358,0.494007029162647,0.826226450255579,0.408675646599739,0.515761404766286,"TULP1","7287","tubby like protein 1"
"ENSG00000258466",0.856859099558405,0.408161674106358,0.494007029162647,0.826226450255579,0.408675646599739,0.515761404766286,NA,NA,NA
"ENSG00000133315",42.2656305536929,-0.224545550321845,0.271781283424496,-0.826199462643373,0.408690953024758,0.515761404766286,"MACROD1","28992","MACRO domain containing 1"
"ENSG00000129355",97.8509069567741,0.145865308984789,0.17660067457443,0.825961222041158,0.408826089524566,0.515886818295366,"CDKN2D","1032","cyclin dependent kinase inhibitor 2D"
"ENSG00000059728",231.20784099227,-0.100273625665394,0.121432664037751,-0.825754968483772,0.408943103587435,0.515989343664153,"MXD1","4084","MAX dimerization protein 1"
"ENSG00000157978",349.623929235352,0.0839575162769964,0.101713077762739,0.825434822381836,0.409124771913537,0.516173422334639,"LDLRAP1","26119","low density lipoprotein receptor adaptor protein 1"
"ENSG00000100079",6.25929190716897,-0.428641632486753,0.519394193839657,-0.825272283692643,0.409217023590759,0.516244665909748,"LGALS2","3957","galectin 2"
"ENSG00000114416",2199.29857833916,-0.0416658929891001,0.0504976493558438,-0.825105594430571,0.409311643851646,0.516318884834108,"FXR1","8087","FMR1 autosomal homolog 1"
